<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SP500,15/01/14,09:00,1838.88000,1838.88000,1838.88000,1838.88000,0
SP500,15/01/14,12:00,1838.88000,1838.88000,1838.88000,1838.88000,0
SP500,15/01/14,18:00,1840.76001,1844.81006,1840.76001,1843.89001,0
SP500,15/01/14,19:00,1843.93005,1848.40002,1843.93005,1847.01001,0
SP500,15/01/14,20:00,1847.01001,1850.68005,1846.63000,1847.73999,0
SP500,15/01/14,21:00,1847.78003,1849.69995,1847.43005,1848.43994,0
SP500,15/01/14,22:00,1848.43994,1849.23999,1846.08997,1846.35999,0
SP500,15/01/14,23:00,1846.37000,1849.58997,1845.87000,1849.58997,0
SP500,16/01/14,00:00,1849.60999,1850.18005,1847.01001,1847.81006,0
SP500,16/01/14,01:00,1847.93005,1848.41003,1847.93005,1848.38000,0
SP500,16/01/14,02:00,1848.38000,1848.38000,1848.38000,1848.38000,0
SP500,16/01/14,09:00,1848.38000,1848.38000,1848.38000,1848.38000,0
SP500,16/01/14,18:00,1847.39001,1847.39001,1842.53003,1844.95996,0
SP500,16/01/14,19:00,1844.94995,1845.51001,1841.13000,1841.58997,0
SP500,16/01/14,20:00,1841.56995,1844.89001,1840.43994,1844.75000,0
SP500,16/01/14,21:00,1844.71997,1844.71997,1842.41003,1844.46997,0
SP500,16/01/14,22:00,1844.46997,1846.22998,1843.54004,1844.97998,0
SP500,16/01/14,23:00,1844.94995,1845.29004,1843.68005,1845.05005,0
SP500,17/01/14,00:00,1845.07996,1845.43005,1842.79004,1845.43005,0
SP500,17/01/14,01:00,1845.57996,1845.93005,1845.57996,1845.89001,0
SP500,17/01/14,02:00,1845.89001,1845.89001,1845.89001,1845.89001,0
SP500,17/01/14,09:00,1845.89001,1845.89001,1845.89001,1845.89001,0
SP500,17/01/14,18:00,1844.22998,1844.60999,1839.97998,1841.25000,0
SP500,17/01/14,19:00,1841.29004,1843.95996,1840.80005,1843.95996,0
SP500,17/01/14,20:00,1843.97998,1845.13000,1843.63000,1844.46997,0
SP500,17/01/14,21:00,1844.47998,1846.00000,1844.18994,1844.18994,0
SP500,17/01/14,22:00,1844.18994,1844.62000,1840.91003,1842.73999,0
SP500,17/01/14,23:00,1842.75000,1842.93994,1841.05005,1841.05005,0
SP500,18/01/14,00:00,1841.04004,1841.70996,1835.32996,1838.31006,0
SP500,18/01/14,01:00,1838.31995,1838.69995,1838.31995,1838.69995,0
SP500,18/01/14,02:00,1838.69995,1838.69995,1838.69995,1838.69995,0
SP500,20/01/14,09:00,1838.69995,1838.69995,1838.69995,1838.69995,0
SP500,20/01/14,23:00,1838.69995,1838.69995,1838.69995,1838.69995,0
SP500,21/01/14,02:00,1838.69995,1838.69995,1838.69995,1838.69995,0
SP500,21/01/14,09:00,1838.69995,1838.69995,1838.69995,1838.69995,0
SP500,21/01/14,18:00,1841.05005,1849.14001,1841.05005,1847.39001,0
SP500,21/01/14,19:00,1847.40002,1847.45996,1840.10999,1841.76001,0
SP500,21/01/14,20:00,1841.77002,1841.98999,1833.57996,1835.18994,0
SP500,21/01/14,21:00,1835.21997,1839.00000,1832.68994,1838.95996,0
SP500,21/01/14,22:00,1838.96997,1843.31006,1838.96997,1842.31995,0
SP500,21/01/14,23:00,1842.31006,1843.69995,1841.18005,1842.13000,0
SP500,22/01/14,00:00,1842.16003,1843.62000,1841.00000,1842.88000,0
SP500,22/01/14,01:00,1842.93994,1843.81006,1842.93994,1843.80005,0
SP500,22/01/14,02:00,1843.80005,1843.80005,1843.80005,1843.80005,0
SP500,22/01/14,09:00,1843.80005,1843.80005,1843.80005,1843.80005,0
SP500,22/01/14,18:00,1844.70996,1846.01001,1843.16003,1843.79004,0
SP500,22/01/14,19:00,1843.81006,1845.45996,1841.18005,1841.41003,0
SP500,22/01/14,20:00,1841.40002,1843.19995,1841.06006,1842.25000,0
SP500,22/01/14,21:00,1842.26001,1845.43994,1842.06006,1845.16003,0
SP500,22/01/14,22:00,1845.16003,1846.33997,1843.06995,1843.68994,0
SP500,22/01/14,23:00,1843.70996,1845.69995,1843.70996,1844.62000,0
SP500,23/01/14,00:00,1844.63000,1846.71997,1844.63000,1845.47998,0
SP500,23/01/14,01:00,1845.43005,1845.43005,1844.84998,1844.85999,0
SP500,23/01/14,02:00,1844.85999,1844.85999,1844.85999,1844.85999,0
SP500,23/01/14,09:00,1844.85999,1844.85999,1844.85999,1844.85999,0
SP500,23/01/14,18:00,1842.29004,1842.29004,1829.41003,1830.35999,0
SP500,23/01/14,19:00,1830.31006,1831.46997,1826.13000,1826.56006,0
SP500,23/01/14,20:00,1826.57996,1828.67004,1824.60999,1828.56995,0
SP500,23/01/14,21:00,1828.57996,1828.77002,1824.31995,1825.81006,0
SP500,23/01/14,22:00,1825.81995,1826.05005,1820.16003,1820.93994,0
SP500,23/01/14,23:00,1820.92004,1825.62000,1820.78003,1825.56006,0
SP500,24/01/14,00:00,1825.52002,1828.18994,1824.40002,1828.18994,0
SP500,24/01/14,01:00,1828.29004,1828.77002,1828.29004,1828.45996,0
SP500,24/01/14,02:00,1828.45996,1828.45996,1828.45996,1828.45996,0
SP500,24/01/14,09:00,1828.45996,1828.45996,1828.45996,1828.45996,0
SP500,24/01/14,18:00,1826.95996,1826.95996,1812.12000,1815.39001,0
SP500,24/01/14,19:00,1815.38000,1816.96997,1805.81995,1807.78003,0
SP500,24/01/14,20:00,1807.79004,1809.09998,1801.20996,1807.31995,0
SP500,24/01/14,21:00,1807.32996,1807.56006,1802.89001,1805.18005,0
SP500,24/01/14,22:00,1805.17004,1805.98999,1802.59998,1802.60999,0
SP500,24/01/14,23:00,1802.59998,1802.72998,1797.10999,1798.34998,0
SP500,25/01/14,00:00,1798.35999,1798.48999,1791.79004,1791.79004,0
SP500,25/01/14,01:00,1791.72998,1791.72998,1790.29004,1790.29004,0
SP500,25/01/14,02:00,1790.29004,1790.29004,1790.29004,1790.29004,0
SP500,27/01/14,09:00,1790.29004,1790.29004,1790.29004,1790.29004,0
SP500,27/01/14,18:00,1791.03003,1795.70996,1790.69995,1794.27002,0
SP500,27/01/14,19:00,1794.27002,1794.38000,1782.56006,1785.90002,0
SP500,27/01/14,20:00,1785.78003,1786.93994,1779.34998,1779.38000,0
SP500,27/01/14,21:00,1779.38000,1779.43005,1773.17004,1777.23999,0
SP500,27/01/14,22:00,1777.22998,1787.83997,1776.53003,1786.25000,0
SP500,27/01/14,23:00,1786.15002,1793.30005,1786.00000,1793.02002,0
SP500,28/01/14,00:00,1793.04004,1793.42004,1782.70996,1782.70996,0
SP500,28/01/14,01:00,1782.57996,1782.57996,1781.53003,1781.56006,0
SP500,28/01/14,02:00,1781.56006,1781.56006,1781.56006,1781.56006,0
SP500,28/01/14,09:00,1781.56006,1781.56006,1781.56006,1781.56006,0
SP500,28/01/14,18:00,1783.00000,1790.26001,1780.51001,1790.26001,0
SP500,28/01/14,19:00,1790.27002,1793.20996,1789.45996,1792.02002,0
SP500,28/01/14,20:00,1792.01001,1793.50000,1784.58997,1786.82996,0
SP500,28/01/14,21:00,1786.82996,1790.96997,1786.64001,1788.80005,0
SP500,28/01/14,22:00,1788.81995,1791.77002,1788.76001,1790.13000,0
SP500,28/01/14,23:00,1790.10999,1792.73999,1789.44995,1791.98999,0
SP500,29/01/14,00:00,1792.01001,1793.72998,1790.82996,1792.48999,0
SP500,29/01/14,01:00,1792.44995,1792.50000,1792.39001,1792.50000,0
SP500,29/01/14,02:00,1792.50000,1792.50000,1792.50000,1792.50000,0
SP500,29/01/14,09:00,1792.50000,1792.50000,1792.50000,1792.50000,0
SP500,29/01/14,18:00,1790.15002,1790.15002,1775.22998,1780.69995,0
SP500,29/01/14,19:00,1780.67004,1784.54004,1777.71997,1782.13000,0
SP500,29/01/14,20:00,1782.09998,1786.39001,1781.97998,1785.78003,0
SP500,29/01/14,21:00,1785.81006,1786.53003,1779.76001,1781.81006,0
SP500,29/01/14,22:00,1781.80005,1781.80005,1778.22998,1780.98999,0
SP500,29/01/14,23:00,1781.01001,1782.37000,1771.10999,1774.80005,0
SP500,30/01/14,00:00,1774.73999,1777.72998,1771.39001,1774.65002,0
SP500,30/01/14,01:00,1774.62000,1774.64001,1774.19995,1774.19995,0
SP500,30/01/14,02:00,1774.19995,1774.19995,1774.19995,1774.19995,0
SP500,30/01/14,09:00,1774.19995,1774.19995,1774.19995,1774.19995,0
SP500,30/01/14,18:00,1777.17004,1790.26001,1777.17004,1786.38000,0
SP500,30/01/14,19:00,1786.34998,1790.02002,1784.31995,1788.71997,0
SP500,30/01/14,20:00,1788.72998,1797.08997,1787.76001,1796.22998,0
SP500,30/01/14,21:00,1796.25000,1798.72998,1795.03003,1798.23999,0
SP500,30/01/14,22:00,1798.21997,1798.21997,1794.70996,1795.06006,0
SP500,30/01/14,23:00,1795.04004,1795.73999,1792.23999,1794.66003,0
SP500,31/01/14,00:00,1794.67004,1797.63000,1793.47998,1794.15002,0
SP500,31/01/14,01:00,1794.15002,1794.29004,1794.15002,1794.18994,0
SP500,31/01/14,02:00,1794.18994,1794.18994,1794.18994,1794.18994,0
SP500,31/01/14,09:00,1794.18994,1794.18994,1794.18994,1794.18994,0
SP500,31/01/14,18:00,1790.88000,1790.88000,1772.43994,1775.68994,0
SP500,31/01/14,19:00,1775.68994,1781.56995,1774.29004,1779.98999,0
SP500,31/01/14,20:00,1779.93005,1787.09998,1779.42004,1786.07996,0
SP500,31/01/14,21:00,1786.18994,1789.38000,1783.87000,1786.58997,0
SP500,31/01/14,22:00,1786.62000,1790.71997,1783.68994,1790.71997,0
SP500,31/01/14,23:00,1790.76001,1793.84998,1790.05005,1790.31006,0
SP500,01/02/14,00:00,1790.31006,1790.33997,1780.81006,1781.93994,0
SP500,01/02/14,01:00,1782.01001,1782.58997,1782.01001,1782.58997,0
SP500,01/02/14,02:00,1782.58997,1782.58997,1782.58997,1782.58997,0
SP500,03/02/14,09:00,1782.58997,1782.58997,1782.58997,1782.58997,0
SP500,03/02/14,18:00,1782.68005,1784.68005,1775.66003,1778.26001,0
SP500,03/02/14,19:00,1778.27002,1778.27002,1763.65002,1765.47998,0
SP500,03/02/14,20:00,1765.44995,1765.45996,1755.06995,1755.06995,0
SP500,03/02/14,21:00,1754.97998,1756.82996,1751.65002,1754.96997,0
SP500,03/02/14,22:00,1754.91003,1754.91003,1744.53003,1746.65002,0
SP500,03/02/14,23:00,1746.68005,1749.47998,1742.04004,1742.04004,0
SP500,04/02/14,00:00,1742.02002,1745.37000,1739.89001,1741.63000,0
SP500,04/02/14,01:00,1741.73999,1742.12000,1741.73999,1741.89001,0
SP500,04/02/14,02:00,1741.89001,1741.89001,1741.89001,1741.89001,0
SP500,04/02/14,09:00,1741.89001,1741.89001,1741.89001,1741.89001,0
SP500,04/02/14,12:00,1741.89001,1741.89001,1741.89001,1741.89001,0
SP500,04/02/14,13:00,1741.89001,1741.89001,1741.89001,1741.89001,0
SP500,04/02/14,18:00,1743.81995,1753.22998,1743.81995,1752.57996,0
SP500,04/02/14,19:00,1752.51001,1753.18005,1748.22998,1748.58997,0
SP500,04/02/14,20:00,1748.51001,1755.92004,1748.43005,1755.92004,0
SP500,04/02/14,21:00,1755.98999,1758.08997,1755.22998,1757.43005,0
SP500,04/02/14,22:00,1757.41003,1758.50000,1751.64001,1752.04004,0
SP500,04/02/14,23:00,1752.02002,1756.77002,1750.79004,1756.12000,0
SP500,05/02/14,00:00,1756.15002,1756.95996,1749.93005,1754.88000,0
SP500,05/02/14,01:00,1754.91003,1755.19995,1754.91003,1755.19995,0
SP500,05/02/14,02:00,1755.19995,1755.19995,1755.19995,1755.19995,0
SP500,05/02/14,09:00,1755.19995,1755.19995,1755.19995,1755.19995,0
SP500,05/02/14,18:00,1753.38000,1753.38000,1744.59998,1744.94995,0
SP500,05/02/14,19:00,1744.95996,1753.34998,1738.42004,1743.57996,0
SP500,05/02/14,20:00,1743.59998,1752.14001,1740.40002,1752.14001,0
SP500,05/02/14,21:00,1752.16003,1753.16003,1749.76001,1751.95996,0
SP500,05/02/14,22:00,1751.97998,1755.59998,1751.97998,1755.47998,0
SP500,05/02/14,23:00,1755.43994,1755.66003,1750.06995,1750.25000,0
SP500,06/02/14,00:00,1750.23999,1755.35999,1750.20996,1751.66003,0
SP500,06/02/14,01:00,1751.68005,1751.78003,1751.64001,1751.64001,0
SP500,06/02/14,02:00,1751.64001,1751.64001,1751.64001,1751.64001,0
SP500,06/02/14,18:00,1752.98999,1763.97998,1752.98999,1763.81995,350
SP500,06/02/14,19:00,1763.66003,1770.54004,1763.28003,1768.68994,682
SP500,06/02/14,20:00,1768.65002,1770.77002,1767.38000,1768.21997,644
SP500,06/02/14,21:00,1768.17004,1770.78003,1768.17004,1768.95996,603
SP500,06/02/14,22:00,1768.94995,1769.91003,1766.46997,1768.12000,579
SP500,06/02/14,23:00,1768.10999,1773.20996,1768.09998,1772.00000,622
SP500,07/02/14,00:00,1772.09998,1774.06006,1771.32996,1773.09998,636
SP500,07/02/14,09:00,1773.43005,1773.43005,1773.43005,1773.43005,0
SP500,07/02/14,18:00,1776.01001,1787.90002,1776.01001,1784.06995,0
SP500,07/02/14,19:00,1784.05005,1786.02002,1777.47998,1782.52002,0
SP500,07/02/14,20:00,1782.53003,1788.31995,1781.39001,1788.31995,0
SP500,07/02/14,21:00,1788.37000,1788.55005,1786.72998,1788.12000,0
SP500,07/02/14,22:00,1788.13000,1793.37000,1788.13000,1793.32996,0
SP500,07/02/14,23:00,1793.31995,1794.33997,1792.57996,1793.45996,0
SP500,08/02/14,00:00,1793.45996,1797.80005,1793.43994,1796.67004,0
SP500,08/02/14,01:00,1796.65002,1797.02002,1796.56995,1797.02002,0
SP500,08/02/14,02:00,1797.02002,1797.02002,1797.02002,1797.02002,0
SP500,10/02/14,09:00,1797.02002,1797.02002,1797.02002,1797.02002,0
SP500,10/02/14,18:00,1796.20996,1797.51001,1793.56006,1796.79004,0
SP500,10/02/14,19:00,1796.81995,1797.13000,1792.13000,1793.39001,0
SP500,10/02/14,20:00,1793.42004,1797.01001,1792.01001,1796.34998,0
SP500,10/02/14,21:00,1796.35999,1796.53003,1794.97998,1796.04004,0
SP500,10/02/14,22:00,1796.04004,1797.06995,1795.19995,1796.58997,0
SP500,10/02/14,23:00,1796.58997,1799.90002,1796.58997,1799.04004,0
SP500,11/02/14,00:00,1799.04004,1799.42004,1797.40002,1799.42004,0
SP500,11/02/14,01:00,1799.46997,1799.83997,1799.46997,1799.83997,0
SP500,11/02/14,02:00,1799.83997,1799.83997,1799.83997,1799.83997,0
SP500,11/02/14,09:00,1799.83997,1799.83997,1799.83997,1799.83997,0
SP500,11/02/14,18:00,1800.44995,1806.34998,1800.44995,1804.58997,0
SP500,11/02/14,19:00,1804.56995,1808.22998,1803.81006,1806.54004,0
SP500,11/02/14,20:00,1806.64001,1814.09998,1806.64001,1814.02002,0
SP500,11/02/14,21:00,1814.05005,1815.12000,1812.63000,1815.12000,0
SP500,11/02/14,22:00,1815.12000,1819.19995,1815.12000,1817.51001,0
SP500,11/02/14,23:00,1817.51001,1821.06995,1817.03003,1821.06006,0
SP500,12/02/14,00:00,1821.06995,1823.38000,1818.55005,1818.93994,0
SP500,12/02/14,01:00,1818.98999,1819.75000,1818.98999,1819.75000,0
SP500,12/02/14,02:00,1819.75000,1819.75000,1819.75000,1819.75000,0
SP500,12/02/14,07:00,1819.75000,1819.75000,1819.75000,1819.75000,0
SP500,12/02/14,09:00,1819.75000,1819.75000,1819.75000,1819.75000,0
SP500,12/02/14,18:00,1820.12000,1826.18994,1820.12000,1826.02002,0
SP500,12/02/14,19:00,1826.04004,1826.31995,1818.40002,1819.44995,0
SP500,12/02/14,20:00,1819.46997,1821.37000,1816.00000,1817.46997,0
SP500,12/02/14,21:00,1817.48999,1820.66003,1817.07996,1819.75000,0
SP500,12/02/14,22:00,1819.79004,1822.19995,1819.33997,1821.02002,0
SP500,12/02/14,23:00,1821.02002,1821.68994,1816.43994,1817.15002,0
SP500,13/02/14,00:00,1817.16003,1819.63000,1816.82996,1818.83997,0
SP500,13/02/14,01:00,1818.90002,1819.26001,1818.90002,1819.26001,0
SP500,13/02/14,02:00,1819.26001,1819.26001,1819.26001,1819.26001,0
SP500,13/02/14,04:00,1819.26001,1819.26001,1819.26001,1819.26001,0
SP500,13/02/14,09:00,1819.26001,1819.26001,1819.26001,1819.26001,0
SP500,13/02/14,18:00,1814.81995,1814.81995,1809.50000,1813.46997,0
SP500,13/02/14,19:00,1813.48999,1822.23999,1813.48999,1821.68994,0
SP500,13/02/14,20:00,1821.67004,1824.44995,1820.87000,1822.67004,0
SP500,13/02/14,21:00,1822.71997,1824.77002,1821.88000,1824.40002,0
SP500,13/02/14,22:00,1824.38000,1828.97998,1824.23999,1828.97998,0
SP500,13/02/14,23:00,1829.00000,1830.20996,1827.37000,1829.68005,0
SP500,14/02/14,00:00,1829.67004,1830.03003,1828.05005,1829.10999,0
SP500,14/02/14,01:00,1829.12000,1829.82996,1829.12000,1829.82996,0
SP500,14/02/14,02:00,1829.82996,1829.82996,1829.82996,1829.82996,0
SP500,14/02/14,09:00,1829.82996,1829.82996,1829.82996,1829.82996,0
SP500,14/02/14,18:00,1828.45996,1830.39001,1825.75000,1829.70996,0
SP500,14/02/14,19:00,1829.71997,1835.60999,1828.02002,1833.23999,0
SP500,14/02/14,20:00,1833.18005,1835.37000,1832.91003,1834.56006,0
SP500,14/02/14,21:00,1834.56006,1835.50000,1833.96997,1834.93005,0
SP500,14/02/14,22:00,1834.93994,1838.68005,1834.76001,1838.55005,0
SP500,14/02/14,23:00,1838.56006,1841.57996,1838.43994,1841.29004,0
SP500,15/02/14,00:00,1841.27002,1841.27002,1837.66003,1838.31995,0
SP500,15/02/14,01:00,1838.34998,1838.64001,1838.32996,1838.63000,0
SP500,15/02/14,02:00,1838.63000,1838.63000,1838.63000,1838.63000,0
SP500,17/02/14,09:00,1838.63000,1838.63000,1838.63000,1838.63000,0
SP500,18/02/14,02:00,1838.63000,1838.63000,1838.63000,1838.63000,0
